usage_id,workorder_id,part_id,quantity,cost_eur
36003,10263,1048,5,188.53
36004,9005,1023,5,236.56
36005,7560,1070,1,133.7
36006,17394,1044,5,146.06
36007,16654,1034,8,468.5
36008,18892,1050,5,93.74
36009,8588,1056,9,218.98
36010,11371,1043,3,82.61
36011,10856,1086,7,38.13
36012,17602,1060,5,491.6
36013,15690,1097,7,347.24
36014,18863,1028,1,486.09
36015,18127,1000,4,458.04
36016,2893,1071,4,39.88
36017,1463,1027,6,154.37
36018,7280,1093,8,93.44
36019,13604,1028,2,297.91
36020,8766,1028,8,348.14
36021,5652,1085,2,106.42
36022,2208,1033,7,324.56
36023,12503,1093,6,497.84
36024,12270,1050,7,253.66
36025,12823,1055,1,274.03
36026,13633,1069,6,261.19
36027,15706,1098,4,124.7
36028,18361,1040,6,419.54
36029,17312,1041,1,208.15
36030,10562,1036,1,369.78
36031,8653,1034,2,161.82
36032,8746,1091,8,150.31
36033,10291,1092,1,324.08
36034,14879,1012,9,436.05
36035,1094,1006,1,73.71
36036,17718,1060,7,306.13
36037,3562,1021,5,439.92
36038,17947,1094,7,187.28
36039,19778,1097,3,359.51
36040,6924,1080,8,148.27
36041,11029,1009,7,153.97
36042,1093,1022,7,87.84
36043,14704,1008,2,117.54
36044,5108,1059,3,33.86
36045,7261,1069,9,321.33
36046,16580,1022,7,140.69
36047,15276,1014,1,252.28
36048,14529,1005,9,153.41
36049,5431,1032,2,422.45
36050,14203,1001,3,362.31
36051,13987,1044,7,247.38
36052,17180,1061,1,37.68
36053,5918,1094,4,54.97
36054,1887,1037,9,124.53
36055,9214,1097,8,397.95
36056,19332,1043,4,336.15
36057,5599,1092,3,434.73
36058,1625,1058,8,353.37
36059,18405,1053,1,137.25
36060,16577,1020,8,216.86
36061,15645,1000,2,280.11
36062,1780,1069,6,250.08
36063,10652,1045,3,488.04
36064,13599,1065,8,461.23
36065,2396,1025,3,399.34
36066,12787,1067,3,232.28
36067,14071,1075,1,141.26
36068,18298,1008,3,372.85
36069,15693,1092,9,343.98
36070,6710,1028,8,27.17
36071,17536,1077,5,114.42
36072,18120,1012,7,316.19
36073,17591,1028,3,182.79
36074,14946,1017,1,352.13
36075,3012,1017,4,115.46
36076,11794,1052,1,325.36
36077,16287,1082,2,138.24
36078,18945,1064,9,50.44
36079,7116,1042,8,64.73
36080,13721,1022,5,410.7
36081,16959,1018,3,355.24
36082,748,1042,1,429.83
36083,587,1082,3,57.66
36084,19500,1098,4,311.54
36085,11379,1078,8,370.7
36086,17171,1080,4,337.07
36087,7843,1008,6,438.06
36088,916,1055,7,220.26
36089,8439,1075,2,469.88
36090,7083,1050,4,317.88
36091,19153,1040,7,162.45
36092,12408,1063,7,66.42
36093,6433,1026,6,398.23
36094,12737,1020,2,279.03
36095,12216,1015,4,37.33
36096,10291,1060,9,469.14
36097,4787,1045,6,238.02
36098,16640,1068,9,441.62
36099,1670,1064,1,30.84
36100,18002,1006,2,37.58
36101,4329,1051,9,133.15
36102,8200,1088,5,288.65
36103,16249,1023,1,323.94
36104,17033,1096,9,420.5
36105,14185,1082,8,290.18
36106,17852,1058,6,257.35
36107,19406,1032,6,67.55
36108,6189,1073,4,136.68
36109,635,1050,9,95.96
36110,8466,1007,7,374.97
36111,7766,1049,3,71.4
36112,2104,1060,2,331.56
36113,12366,1093,8,196.84
36114,14629,1001,8,164.73
36115,15312,1015,4,277.71
36116,6110,1073,8,166.6
36117,18545,1034,3,446.39
36118,11768,1043,1,175.35
36119,5103,1062,8,104.16
36120,4927,1008,6,53.15
36121,6921,1086,3,435.49
36122,2906,1027,5,94.3
36123,6783,1039,3,132.57
36124,12251,1029,8,406.93
36125,19006,1081,9,303.14
36126,11650,1033,4,43.87
36127,1012,1091,9,33.43
36128,10811,1031,8,316.21
36129,932,1073,9,370.98
36130,17869,1058,6,271.88
36131,3819,1098,1,293.25
36132,621,1057,1,351.26
36133,15555,1052,8,349.04
36134,7323,1046,4,459.37
36135,9674,1030,1,329.68
36136,10870,1098,4,185.54
36137,2088,1098,5,77.96
36138,18785,1061,4,392.92
36139,13969,1050,5,495.65
36140,445,1065,1,42.08
36141,9858,1048,4,67.77
36142,5469,1072,2,38.93
36143,3441,1028,2,226.14
36144,12303,1031,5,67.59
36145,2677,1005,9,412.05
36146,4202,1098,3,458.46
36147,18781,1000,3,267.06
36148,3858,1068,7,39.39
36149,10760,1000,5,471.34
36150,2634,1003,2,301.93
36151,2003,1031,9,189.6
36152,9230,1078,3,68.07
36153,5311,1036,6,84.76
36154,17260,1097,9,60.73
36155,11833,1018,3,291.53
36156,8122,1054,5,276.95
36157,19190,1026,3,397.38
36158,12775,1012,1,76.32
36159,1300,1016,9,293.42
36160,413,1007,9,230.25
36161,10317,1002,2,433.86
36162,6602,1049,6,488.87
36163,925,1075,6,244.9
36164,17753,1087,2,242.5
36165,18961,1028,7,74.67
36166,2392,1002,7,25.23
36167,15220,1042,3,476.07
36168,18169,1093,4,460.45
36169,15603,1082,3,362.12
36170,11322,1063,1,261.38
36171,15886,1079,7,131.75
36172,15223,1013,2,256.89
36173,3827,1038,8,297.74
36174,7243,1040,9,33.19
36175,16969,1080,3,224.43
36176,13672,1028,8,433.71
36177,5988,1055,8,489.93
36178,7897,1074,8,355.07
36179,13188,1070,9,269.73
36180,17662,1050,5,438.82
36181,17319,1097,8,89.17
36182,19749,1060,4,386.04
36183,10590,1070,1,53.37
36184,6531,1014,9,300.51
36185,8214,1050,5,375.1
36186,10935,1047,8,494.55
36187,343,1060,3,239.82
36188,12897,1030,2,145.43
36189,17197,1082,8,222.92
36190,13141,1024,3,354.45
36191,19731,1012,3,219.53
36192,3930,1022,7,420.02
36193,5155,1026,1,225.81
36194,15205,1099,2,173.72
36195,14295,1076,4,488.38
36196,17414,1040,8,226.44
36197,840,1096,3,238.28
36198,5688,1060,6,338.75
36199,18290,1027,2,449.5
36200,896,1029,7,190.78
36201,5114,1049,7,129.65
36202,8284,1000,6,254.73
36203,4445,1070,9,183.05
36204,7684,1033,1,470.45
36205,5357,1095,6,180.75
36206,1349,1009,6,103.7
36207,14858,1013,8,212.45
36208,15683,1040,2,294.09
36209,14361,1030,7,252.39
36210,4896,1065,6,299.13
36211,8143,1016,1,356.0
36212,17228,1050,3,87.51
36213,2429,1095,8,210.45
36214,3663,1064,5,282.51
36215,10504,1055,4,325.03
36216,17489,1016,4,472.37
36217,12212,1008,6,92.8
36218,13716,1013,4,379.96
36219,7919,1059,5,308.06
36220,6436,1061,3,44.23
36221,11431,1052,1,371.87
36222,4375,1086,1,457.6
36223,6727,1095,1,465.79
36224,9665,1004,5,60.51
36225,7747,1020,5,214.72
36226,16851,1092,2,320.23
36227,17836,1084,4,185.35
36228,7500,1051,4,388.07
36229,6235,1036,1,126.0
36230,875,1028,4,69.66
36231,13314,1000,6,344.09
36232,2599,1016,6,155.09
36233,13624,1021,4,145.49
36234,5769,1027,8,325.21
36235,11467,1035,7,170.9
36236,14589,1003,9,413.72
36237,1603,1030,4,317.95
36238,8442,1063,7,287.05
36239,9873,1097,6,407.69
36240,15673,1081,7,441.18
36241,3145,1022,4,304.5
36242,14705,1049,9,74.95
36243,4755,1092,9,489.52
36244,3885,1080,8,203.4
36245,6380,1012,6,412.99
36246,14022,1051,1,266.97
36247,9655,1005,5,194.94
36248,17899,1031,2,491.01
36249,17976,1026,9,307.47
36250,13723,1096,6,102.81
36251,1936,1036,6,405.41
36252,14243,1009,4,23.24
36253,15103,1000,3,274.89
36254,11551,1041,4,494.91
36255,1195,1081,7,446.89
36256,8056,1086,9,85.61
36257,5241,1091,8,326.09
36258,12486,1043,5,289.19
36259,17097,1041,6,292.15
36260,16748,1081,5,161.89
36261,1452,1029,5,418.76
36262,4432,1035,9,160.73
36263,19960,1044,9,357.49
36264,18142,1015,5,32.55
36265,7746,1091,5,154.69
36266,13936,1093,9,58.4
36267,5436,1017,5,255.02
36268,4699,1024,1,385.72
36269,13023,1024,8,316.79
36270,15662,1078,8,230.9
36271,3402,1086,5,55.41
36272,17555,1001,8,328.22
36273,12010,1054,8,242.83
36274,11356,1018,4,144.55
36275,4679,1021,6,119.69
36276,9478,1003,6,111.24
36277,18457,1079,4,168.13
36278,5149,1019,8,449.88
36279,12342,1027,7,98.21
36280,10310,1078,9,412.53
36281,76,1026,8,168.09
36282,4396,1025,4,93.81
36283,19752,1003,2,201.45
36284,18703,1049,9,270.57
36285,7424,1067,2,240.37
36286,13852,1052,1,332.73
36287,13650,1054,1,226.34
36288,16192,1016,8,100.25
36289,19270,1009,5,367.26
36290,1129,1076,5,40.06
36291,15686,1055,2,402.82
36292,7374,1098,1,256.02
36293,204,1054,2,202.67
36294,2605,1057,6,425.18
36295,18755,1031,7,91.78
36296,18612,1056,7,106.37
36297,3874,1090,6,110.42
36298,10914,1089,5,462.56
36299,852,1012,5,446.13
36300,7769,1009,5,345.77
36301,19267,1089,9,301.86
36302,13033,1028,6,300.05
36303,6039,1070,8,266.84
36304,9984,1018,2,38.05
36305,16914,1021,6,464.43
36306,7079,1099,4,362.59
36307,10707,1016,4,82.12
36308,14359,1029,2,203.03
36309,6146,1028,9,243.88
36310,13976,1044,3,483.31
36311,15374,1092,5,256.86
36312,9715,1074,3,171.09
36313,6524,1011,4,164.34
36314,16660,1007,6,270.38
36315,9541,1086,4,272.04
36316,11413,1076,3,143.11
36317,7242,1049,4,59.68
36318,7557,1084,9,22.99
36319,6960,1091,8,95.34
36320,5811,1089,4,252.01
36321,19146,1060,5,336.43
36322,4947,1034,5,99.78
36323,13710,1066,9,404.11
36324,13523,1058,6,27.32
36325,13377,1012,2,147.47
36326,1848,1007,9,92.14
36327,16224,1095,1,339.79
36328,18228,1042,3,461.43
36329,4340,1098,3,138.48
36330,17201,1031,3,95.4
36331,15130,1088,7,309.73
36332,12825,1073,6,460.12
36333,5616,1004,7,332.04
36334,329,1066,3,37.88
36335,11567,1054,1,123.7
36336,8918,1002,2,316.2
36337,7966,1044,1,396.25
36338,3277,1038,2,263.74
36339,1831,1095,7,484.16
36340,13546,1018,9,163.99
36341,19511,1007,1,27.16
36342,1441,1015,8,278.71
36343,10900,1021,2,249.73
36344,11908,1095,2,271.29
36345,12857,1027,4,113.2
36346,406,1050,4,194.8
36347,2727,1077,8,191.14
36348,12578,1046,4,364.14
36349,15054,1011,5,262.03
36350,3306,1043,4,182.35
36351,15257,1028,5,143.44
36352,5899,1002,6,93.49
36353,13886,1043,6,60.14
36354,13612,1026,8,111.69
36355,4998,1042,8,135.17
36356,16732,1045,4,343.8
36357,17232,1000,1,424.82
36358,9609,1021,7,467.8
36359,9922,1073,8,339.85
36360,6057,1084,5,173.62
36361,11682,1041,6,166.83
36362,10867,1085,3,82.12
36363,2541,1082,6,85.99
36364,10683,1071,4,262.72
36365,19423,1029,4,404.9
36366,7744,1056,8,268.35
36367,6908,1029,5,161.44
36368,16609,1042,7,313.2
36369,12899,1051,9,479.5
36370,2553,1052,2,427.34
36371,16581,1084,2,122.06
36372,6132,1031,7,456.91
36373,19376,1072,1,155.99
36374,7410,1001,1,319.93
36375,5330,1067,3,230.09
36376,7528,1041,8,273.67
36377,9902,1042,6,496.98
36378,7609,1044,7,50.33
36379,2384,1038,5,286.42
36380,14822,1003,3,152.64
36381,8687,1083,2,282.91
36382,8270,1040,7,154.71
36383,12459,1042,6,468.89
36384,13012,1040,5,392.42
36385,11697,1039,1,112.85
36386,14110,1027,4,370.43
36387,16612,1015,8,186.47
36388,11569,1034,7,106.63
36389,11164,1026,2,106.67
36390,17991,1081,5,202.63
36391,5067,1048,9,288.29
36392,8909,1096,1,79.14
36393,17465,1097,1,169.25
36394,17313,1086,9,329.29
36395,13140,1081,9,130.51
36396,18002,1000,5,447.71
36397,2966,1045,7,371.56
36398,9830,1067,1,477.62
36399,1976,1009,6,432.77
36400,14723,1026,8,140.43
36401,19258,1010,5,412.37
36402,15683,1067,7,188.9
36403,4755,1094,7,437.84
36404,9941,1011,6,375.41
36405,19229,1040,7,73.08
36406,18417,1055,7,497.12
36407,1947,1058,2,252.61
36408,10448,1037,5,320.86
36409,15438,1076,6,439.68
36410,347,1026,4,138.94
36411,18567,1069,8,119.31
36412,10673,1016,1,165.83
36413,11504,1039,7,455.88
36414,11808,1087,2,298.49
36415,1283,1095,4,44.19
36416,15774,1098,7,270.49
36417,16210,1020,6,217.31
36418,14385,1077,7,406.8
36419,1880,1045,7,332.83
36420,1122,1092,3,339.66
36421,6437,1094,7,151.34
36422,6170,1030,3,445.75
36423,19996,1074,1,240.82
36424,10539,1063,8,356.48
36425,10733,1075,1,198.74
36426,11676,1024,6,148.33
36427,15055,1063,2,44.26
36428,19736,1002,1,167.1
36429,8385,1071,6,190.1
36430,11190,1073,2,325.93
36431,1163,1009,3,152.77
36432,2168,1094,1,471.66
36433,8045,1061,7,248.51
36434,15328,1002,4,442.81
36435,9042,1063,9,446.8
36436,7885,1024,3,101.12
36437,9089,1011,9,300.63
36438,7665,1026,1,430.93
36439,15320,1073,9,181.29
36440,2989,1047,3,484.03
36441,19033,1021,2,203.32
36442,19590,1002,5,463.16
36443,12583,1088,5,371.77
36444,14058,1017,3,142.2
36445,452,1026,6,461.85
36446,18702,1016,5,390.36
36447,5243,1059,6,49.91
36448,17576,1023,7,152.54
36449,429,1068,5,457.37
36450,303,1012,2,265.45
36451,18155,1051,5,437.58
36452,7879,1048,6,337.39
36453,2174,1064,5,463.39
36454,16444,1005,3,367.91
36455,17537,1094,8,63.04
36456,455,1047,9,216.31
36457,8384,1007,5,237.43
36458,4363,1004,3,110.24
36459,5670,1022,5,376.67
36460,11338,1037,6,281.79
36461,6607,1035,9,140.3
36462,19084,1079,1,348.11
36463,6334,1097,6,259.86
36464,414,1053,1,313.6
36465,11870,1038,5,49.63
36466,13871,1014,5,94.31
36467,1926,1020,6,116.79
36468,6541,1018,9,236.99
36469,10788,1032,9,134.57
36470,12615,1023,3,149.07
36471,14738,1007,8,345.55
36472,18921,1047,5,465.47
36473,529,1064,7,402.92
36474,2183,1030,3,325.12
36475,1657,1043,9,200.13
36476,14187,1009,6,203.37
36477,16865,1099,7,354.41
36478,8607,1005,6,148.65
36479,4492,1011,9,252.69
36480,16425,1068,6,286.75
36481,4710,1070,6,182.69
36482,14814,1068,7,475.31
36483,10989,1026,1,212.41
36484,19156,1017,3,216.37
36485,1335,1000,7,458.12
36486,10922,1000,5,321.41
36487,14234,1061,6,81.26
36488,18308,1043,7,457.68
36489,12548,1047,2,116.49
36490,10703,1038,4,32.4
36491,10948,1095,3,153.24
36492,12149,1015,3,227.17
36493,13630,1081,1,233.53
36494,16866,1042,7,480.93
36495,5046,1038,4,71.19
36496,7973,1017,9,239.45
36497,14769,1084,2,37.83
36498,14911,1071,3,102.39
36499,8530,1074,3,268.49
36500,13711,1093,7,261.25
36501,11096,1013,7,94.62
36502,11531,1032,4,446.82
36503,6178,1046,2,309.16
36504,903,1006,2,155.15
36505,16271,1084,1,214.93
36506,19770,1013,7,275.71
36507,1943,1026,4,240.98
36508,5165,1077,4,459.24
36509,1786,1018,3,330.16
36510,17193,1031,6,365.47
36511,3364,1079,9,438.01
36512,7783,1008,4,496.65
36513,18714,1038,7,131.58
36514,3168,1048,1,221.73
36515,16645,1078,3,262.44
36516,7092,1019,5,263.16
36517,15271,1075,7,239.98
36518,12414,1033,7,494.91
36519,5079,1021,1,304.09
36520,6647,1028,8,156.29
36521,6130,1073,8,25.91
36522,13925,1028,8,263.45
36523,131,1030,2,191.83
36524,4833,1067,2,97.58
36525,13966,1046,4,128.77
36526,18201,1009,8,78.41
36527,2999,1017,4,433.56
36528,7708,1023,2,496.13
36529,17313,1094,7,396.8
36530,8943,1071,4,182.39
36531,12207,1099,9,105.95
36532,868,1085,6,462.83
36533,14459,1088,9,299.98
36534,19900,1081,3,159.76
36535,10870,1076,5,434.73
36536,17668,1046,3,396.06
36537,17547,1097,9,141.02
36538,12005,1079,4,395.67
36539,18088,1065,9,45.49
36540,8341,1072,6,61.74
36541,2418,1066,5,207.12
36542,13096,1095,6,89.1
36543,8527,1060,8,468.67
36544,16852,1072,7,282.63
36545,460,1011,2,355.79
36546,7284,1028,5,133.94
36547,18244,1063,9,380.86
36548,10732,1075,6,25.85
36549,6543,1076,7,75.97
36550,7268,1093,4,167.5
36551,453,1033,3,99.41
36552,5322,1038,3,452.43
36553,430,1099,4,428.11
36554,6645,1086,5,211.04
36555,10102,1016,7,433.16
36556,2339,1019,8,492.09
36557,3185,1013,5,449.11
36558,8696,1064,5,119.63
36559,11451,1056,9,45.51
36560,11990,1065,4,393.12
36561,8043,1031,5,377.19
36562,14066,1051,4,377.33
36563,15460,1006,1,254.31
36564,774,1044,8,496.95
36565,10978,1071,6,338.96
36566,4793,1057,4,151.25
36567,13971,1089,1,261.97
36568,15194,1071,1,410.65
36569,10929,1013,2,234.62
36570,8140,1055,5,414.51
36571,9747,1064,8,335.58
36572,4547,1072,9,116.75
36573,7025,1049,5,212.28
36574,1875,1090,8,486.83
36575,3072,1046,1,232.83
36576,1651,1078,8,61.28
36577,715,1012,4,76.85
36578,2558,1062,7,138.51
36579,10322,1041,2,411.19
36580,6410,1031,6,357.06
36581,17890,1077,9,406.87
36582,17855,1025,8,166.99
36583,11479,1055,3,401.2
36584,12839,1021,8,445.13
36585,15560,1013,8,219.84
36586,9480,1015,5,259.57
36587,16363,1088,3,290.95
36588,5149,1095,5,356.82
36589,16123,1041,1,175.18
36590,19512,1055,3,367.18
36591,14290,1052,7,135.28
36592,492,1066,1,245.45
36593,1860,1045,2,209.12
36594,18638,1012,4,464.05
36595,1844,1099,7,69.23
36596,13790,1025,1,370.05
36597,15764,1026,2,101.44
36598,3307,1084,8,403.28
36599,7751,1082,2,344.56
36600,15210,1056,1,463.61
36601,12099,1004,6,495.74
36602,2073,1053,6,405.95
36603,4099,1027,2,310.95
36604,12484,1041,9,161.56
36605,10582,1066,7,274.7
36606,14795,1047,4,100.86
36607,1294,1034,4,277.92
36608,19070,1040,8,280.8
36609,10403,1066,5,413.16
36610,15460,1095,4,241.02
36611,7126,1028,2,198.59
36612,7180,1077,5,432.2
36613,19463,1003,5,138.93
36614,15883,1026,1,220.06
36615,1753,1037,9,273.93
36616,11226,1095,7,77.74
36617,14452,1008,5,369.42
36618,9703,1007,3,341.41
36619,5925,1079,2,307.29
36620,6836,1031,6,466.69
36621,17890,1043,8,87.73
36622,5667,1001,8,214.8
36623,10754,1079,6,476.25
36624,695,1020,9,392.17
36625,9353,1028,4,402.61
36626,7518,1051,2,111.61
36627,19167,1060,5,71.97
36628,2008,1054,8,337.86
36629,2011,1032,6,412.14
36630,19872,1039,6,420.77
36631,15543,1051,5,451.34
36632,4266,1001,3,223.34
36633,17948,1056,9,355.35
36634,13161,1096,7,488.59
36635,8334,1007,6,342.44
36636,18730,1067,1,298.58
36637,7356,1050,5,297.36
36638,1614,1026,1,299.67
36639,8346,1062,7,140.6
36640,3868,1036,6,98.64
36641,3636,1026,6,299.77
36642,9041,1022,3,361.17
36643,1757,1011,3,283.1
36644,16308,1077,8,236.93
36645,6051,1030,5,376.16
36646,28,1022,1,293.09
36647,16999,1003,7,406.72
36648,834,1040,7,229.98
36649,7019,1023,2,236.27
36650,10203,1048,2,287.28
36651,4726,1055,4,34.66
36652,7104,1010,1,411.78
36653,13867,1087,1,273.36
36654,10776,1003,8,445.86
36655,11459,1078,1,258.12
36656,14557,1062,5,316.72
36657,5950,1020,1,331.29
36658,9285,1010,4,201.65
36659,995,1024,2,454.61
36660,19361,1058,6,457.25
36661,14685,1049,7,149.36
36662,10989,1063,9,466.87
36663,16803,1088,3,41.8
36664,1700,1034,4,60.55
36665,9685,1044,6,61.74
36666,15643,1098,1,443.02
36667,5149,1000,3,418.09
36668,15282,1035,9,471.39
36669,12840,1079,3,263.35
36670,8123,1025,2,430.41
36671,9537,1033,8,386.16
36672,16243,1086,5,341.43
36673,9359,1007,2,223.75
36674,17484,1065,2,390.49
36675,2396,1006,7,132.14
36676,19826,1032,7,275.49
36677,19751,1041,8,104.25
36678,4558,1006,2,33.18
36679,780,1042,9,205.16
36680,12646,1007,8,208.0
36681,19381,1061,9,255.92
36682,14754,1068,6,276.12
36683,13868,1030,9,226.53
36684,11111,1081,3,49.78
36685,7201,1056,1,124.01
36686,3267,1008,9,150.69
36687,14301,1089,1,283.03
36688,3715,1002,6,452.22
36689,4549,1010,5,422.56
36690,9320,1029,6,83.91
36691,10402,1038,2,374.0
36692,15668,1069,7,472.59
36693,16808,1081,5,186.35
36694,8558,1043,6,319.94
36695,18239,1056,7,146.48
36696,17724,1019,1,435.23
36697,5499,1047,3,312.41
36698,8994,1068,5,355.92
36699,12614,1084,7,490.24
36700,8348,1052,8,234.65
36701,13962,1044,2,152.84
36702,3762,1024,8,20.61
36703,10913,1078,2,399.13
36704,3085,1043,5,441.5
36705,10716,1062,3,216.43
36706,10544,1016,3,478.48
36707,13627,1008,1,97.15
36708,4440,1040,5,400.17
36709,13440,1053,7,228.29
36710,6203,1000,3,101.65
36711,14086,1006,1,253.71
36712,11303,1068,9,238.69
36713,134,1040,3,325.49
36714,10862,1006,3,478.48
36715,11075,1072,4,93.04
36716,14927,1059,4,403.25
36717,2999,1033,3,199.11
36718,4015,1014,7,292.77
36719,19923,1076,5,269.35
36720,1312,1057,1,115.3
36721,17025,1018,1,59.88
36722,17877,1083,3,173.92
36723,4443,1097,4,74.6
36724,12426,1004,5,190.06
36725,6731,1062,3,313.82
36726,17919,1088,5,468.46
36727,9595,1056,8,75.01
36728,19587,1071,9,164.81
36729,9649,1086,3,450.5
36730,7829,1019,5,328.02
36731,4368,1062,2,255.4
36732,18985,1021,2,90.59
36733,13834,1034,8,489.81
36734,948,1083,5,246.94
36735,112,1041,3,422.97
36736,7267,1071,2,268.67
36737,19108,1044,3,386.35
36738,6360,1096,8,59.46
36739,12514,1013,5,195.75
36740,481,1073,8,110.73
36741,14651,1039,1,28.78
36742,3326,1075,1,38.39
36743,2834,1084,7,449.66
36744,12982,1092,8,403.47
36745,8912,1099,1,32.21
36746,13200,1033,9,488.75
36747,10832,1026,9,112.97
36748,5521,1044,8,421.26
36749,12503,1053,9,243.8
36750,13785,1033,5,53.5
36751,11472,1036,6,184.48
36752,13968,1038,6,25.68
36753,8356,1097,4,110.38
36754,686,1022,9,94.39
36755,8147,1032,1,75.44
36756,3035,1073,6,356.24
36757,484,1063,9,100.06
36758,14259,1033,9,460.7
36759,15142,1099,7,251.33
36760,12742,1082,7,92.59
36761,19677,1032,4,285.15
36762,17124,1098,6,364.28
36763,18032,1048,7,433.18
36764,14669,1098,5,413.57
36765,5703,1036,1,406.01
36766,8874,1083,1,292.09
36767,8449,1054,8,71.32
36768,13228,1054,4,470.51
36769,5411,1039,9,30.62
36770,5891,1011,5,400.16
36771,10117,1037,3,416.83
36772,13538,1007,1,274.34
36773,9892,1089,4,254.87
36774,9827,1035,6,265.09
36775,15871,1093,8,132.11
36776,2966,1008,9,294.22
36777,1270,1037,9,389.59
36778,1187,1055,7,252.73
36779,9266,1082,4,344.32
36780,11538,1090,8,66.74
36781,300,1069,1,200.26
36782,8330,1049,4,258.95
36783,7592,1087,3,414.22
36784,7954,1072,1,187.21
36785,14487,1015,4,494.43
36786,2124,1048,9,482.19
36787,19715,1077,9,33.38
36788,19178,1093,9,418.62
36789,10017,1048,5,69.64
36790,12126,1033,4,274.47
36791,11690,1029,5,328.61
36792,14185,1048,7,266.79
36793,9447,1019,6,357.78
36794,11834,1065,3,44.24
36795,13486,1036,7,123.17
36796,10521,1036,2,67.82
36797,8255,1039,6,215.37
36798,12859,1078,7,82.16
36799,11607,1060,9,170.46
36800,10709,1053,8,310.5
36801,4434,1071,5,464.22
36802,1965,1090,7,364.57
36803,717,1014,6,397.49
36804,14273,1084,2,105.82
36805,17534,1009,3,212.95
36806,11984,1060,4,108.76
36807,7370,1001,3,347.8
36808,2769,1077,1,370.43
36809,17348,1044,2,41.48
36810,10028,1094,7,456.35
36811,7502,1050,5,221.41
36812,6162,1006,4,304.74
36813,14283,1072,5,242.07
36814,789,1097,6,348.22
36815,5732,1079,3,21.25
36816,18751,1075,6,355.36
36817,8128,1021,3,257.98
36818,18538,1075,3,340.2
36819,6733,1002,1,485.0
36820,3927,1088,2,204.31
36821,11908,1055,6,462.59
36822,373,1033,6,338.71
36823,13105,1047,6,364.18
36824,16029,1049,2,382.18
36825,5560,1094,6,424.36
36826,87,1008,5,58.74
36827,11108,1067,9,400.91
36828,16710,1064,5,492.86
36829,14671,1053,5,82.26
36830,18677,1045,2,406.46
36831,16961,1027,5,116.58
36832,13497,1029,6,126.34
36833,3662,1001,6,448.62
36834,1955,1038,4,174.01
36835,3177,1009,6,404.01
36836,18373,1051,5,387.5
36837,8795,1005,6,487.05
36838,3626,1063,6,373.04
36839,8528,1051,8,199.12
36840,11918,1010,7,70.54
36841,2102,1031,4,352.8
36842,19306,1051,7,39.6
36843,9159,1061,5,440.68
36844,7477,1053,6,23.48
36845,14977,1010,4,108.35
36846,18843,1017,9,151.46
36847,5458,1044,2,257.09
36848,9128,1077,2,234.46
36849,19048,1065,1,26.09
36850,15444,1050,2,475.55
36851,3105,1008,4,104.62
36852,10425,1043,3,223.2
36853,4894,1050,9,377.21
36854,1476,1010,5,124.24
36855,8163,1084,6,377.24
36856,15393,1016,7,368.21
36857,69,1051,2,137.37
36858,13223,1079,4,302.45
36859,13824,1020,6,272.47
36860,2753,1060,7,102.12
36861,10418,1006,1,420.96
36862,13664,1023,3,213.15
36863,173,1090,5,244.77
36864,4880,1070,3,409.72
36865,3386,1020,3,489.65
36866,13011,1023,1,257.88
36867,1747,1053,3,74.93
36868,18767,1001,1,91.85
36869,5654,1065,6,109.79
36870,9205,1059,3,245.93
36871,15085,1096,8,251.03
36872,15365,1093,5,253.65
36873,16221,1068,8,273.58
36874,19728,1075,6,148.18
36875,10074,1050,2,365.84
36876,6680,1073,1,256.49
36877,16443,1009,1,54.79
36878,2544,1085,1,448.55
36879,5678,1063,8,462.96
36880,18004,1007,6,396.95
36881,19959,1065,1,89.46
36882,7398,1022,6,333.85
36883,4300,1041,9,119.59
36884,6281,1081,7,483.16
36885,17909,1099,4,175.22
36886,16956,1081,7,121.94
36887,12862,1036,1,273.16
36888,784,1093,5,295.75
36889,7157,1047,3,225.25
36890,5048,1022,8,168.28
36891,837,1002,3,157.97
36892,4522,1054,4,381.2
36893,6126,1010,9,383.13
36894,15445,1052,1,497.53
36895,429,1003,3,422.0
36896,9969,1001,4,106.02
36897,4600,1059,4,446.92
36898,17937,1017,9,161.83
36899,15143,1022,9,353.36
36900,13064,1050,4,336.73
36901,2298,1067,3,295.88
36902,17810,1087,4,208.08
36903,1074,1008,8,46.25
36904,9196,1005,4,439.78
36905,10002,1010,8,270.2
36906,13487,1013,4,494.95
36907,11026,1031,9,185.43
36908,3539,1055,9,392.13
36909,2186,1016,4,410.68
36910,8841,1052,2,344.82
36911,16640,1002,2,409.66
36912,302,1027,3,234.26
36913,18145,1029,4,405.84
36914,10226,1042,9,108.0
36915,5909,1086,5,254.63
36916,5159,1069,4,164.59
36917,10453,1061,4,51.14
36918,7384,1076,7,180.61
36919,133,1020,6,137.94
36920,733,1098,6,177.16
36921,14544,1092,8,48.84
36922,1815,1039,2,237.98
36923,12155,1040,9,83.47
36924,13269,1050,9,369.81
36925,1035,1005,2,326.41
36926,7007,1082,1,203.9
36927,15163,1062,7,336.69
36928,11070,1083,8,408.28
36929,5457,1077,2,77.32
36930,10879,1016,8,320.14
36931,6365,1089,6,475.15
36932,12499,1075,9,395.23
36933,3940,1080,3,375.11
36934,18130,1016,7,239.87
36935,5084,1016,4,422.36
36936,14389,1053,3,230.05
36937,10932,1008,1,69.75
