workorder_id,asset_id,open_date,maintenance_type,priority
14944,180,2023-05-20,Preventive,Medium
14945,474,2022-09-06,Corrective,Medium
14946,234,2022-06-12,Corrective,High
14947,193,2023-07-13,Inspection,Low
14948,149,2022-06-28,Preventive,Low
14949,93,2022-06-02,Preventive,Medium
14950,383,2023-07-19,Preventive,Low
14951,278,2023-11-16,Inspection,High
14952,59,2022-08-14,Corrective,Medium
14953,385,2023-02-09,Preventive,Low
14954,185,2023-09-01,Preventive,High
14955,280,2022-07-17,Corrective,Low
14956,19,2022-05-19,Preventive,High
14957,227,2022-07-05,Corrective,High
14958,263,2022-07-05,Corrective,High
14959,10,2022-12-10,Preventive,Low
14960,380,2023-06-13,Preventive,Medium
14961,306,2022-05-17,Preventive,Medium
14962,85,2022-06-04,Corrective,High
14963,215,2022-01-22,Inspection,High
14964,250,2022-06-29,Inspection,High
14965,16,2023-03-13,Inspection,High
14966,116,2022-10-28,Inspection,High
14967,342,2022-06-03,Preventive,Medium
14968,187,2022-06-21,Inspection,High
14969,233,2023-03-18,Corrective,High
14970,6,2022-03-29,Preventive,Medium
14971,323,2022-12-29,Corrective,Medium
14972,147,2023-11-16,Preventive,High
14973,326,2022-02-21,Preventive,High
14974,498,2022-02-02,Corrective,Medium
14975,76,2023-07-26,Inspection,High
14976,8,2022-06-01,Preventive,High
14977,355,2022-07-11,Preventive,High
14978,305,2022-06-22,Preventive,High
14979,50,2023-02-18,Corrective,High
14980,45,2023-03-01,Corrective,Low
14981,119,2022-07-05,Preventive,Low
14982,141,2023-02-06,Preventive,Low
14983,58,2023-11-29,Inspection,Medium
14984,354,2022-07-05,Inspection,High
14985,296,2023-08-14,Corrective,High
14986,333,2022-01-26,Preventive,Low
14987,139,2022-05-12,Preventive,Low
14988,324,2023-10-20,Preventive,High
14989,9,2023-07-21,Inspection,Low
14990,462,2023-03-29,Corrective,High
14991,66,2023-10-22,Inspection,Low
14992,155,2023-06-26,Corrective,High
14993,433,2023-04-08,Preventive,Low
14994,353,2022-10-14,Preventive,High
14995,189,2023-11-26,Preventive,Medium
14996,423,2022-02-25,Preventive,High
14997,437,2023-01-27,Corrective,High
14998,114,2023-11-07,Corrective,High
14999,352,2022-08-07,Preventive,Medium
15000,151,2022-01-06,Corrective,Low
15001,494,2023-03-20,Corrective,High
15002,354,2023-02-18,Corrective,High
15003,229,2023-02-25,Inspection,Low
15004,135,2023-07-07,Corrective,High
15005,16,2023-11-16,Inspection,Low
15006,127,2023-09-24,Preventive,High
15007,134,2022-12-09,Corrective,Low
15008,12,2022-03-26,Corrective,Low
15009,455,2022-03-14,Inspection,Low
15010,387,2022-12-24,Corrective,High
15011,395,2022-06-30,Inspection,Medium
15012,318,2023-01-27,Preventive,High
15013,309,2023-10-02,Corrective,High
15014,194,2022-05-07,Inspection,Medium
15015,64,2023-10-17,Preventive,Medium
15016,117,2022-09-29,Inspection,Low
15017,323,2022-08-02,Preventive,High
15018,48,2023-10-29,Corrective,Low
15019,185,2023-04-08,Inspection,Medium
15020,191,2023-08-17,Corrective,Medium
15021,234,2022-03-28,Inspection,Medium
15022,25,2023-07-06,Preventive,Medium
15023,205,2022-01-17,Preventive,High
15024,136,2023-11-22,Preventive,Low
15025,265,2022-05-09,Corrective,Medium
15026,374,2023-09-29,Inspection,High
15027,49,2023-10-05,Preventive,Medium
15028,258,2023-11-23,Corrective,Medium
15029,149,2022-12-04,Inspection,Medium
15030,136,2022-09-01,Inspection,Medium
15031,447,2023-04-02,Preventive,Medium
15032,13,2023-09-15,Inspection,Medium
15033,367,2022-08-13,Preventive,Low
15034,118,2023-02-15,Preventive,High
15035,214,2023-06-29,Corrective,Medium
15036,50,2022-05-08,Inspection,High
15037,145,2022-01-27,Preventive,Low
15038,401,2022-01-18,Corrective,Medium
15039,277,2023-04-22,Inspection,Low
15040,14,2022-10-11,Inspection,High
15041,456,2022-02-06,Preventive,Medium
15042,283,2023-03-29,Corrective,High
15043,428,2022-08-28,Preventive,Medium
15044,83,2023-02-04,Corrective,Medium
15045,276,2022-03-15,Inspection,Low
15046,2,2022-04-11,Inspection,Medium
15047,420,2022-02-27,Preventive,Medium
15048,193,2022-12-25,Inspection,Medium
15049,446,2023-10-25,Corrective,Medium
15050,73,2023-04-13,Preventive,Medium
15051,5,2022-03-07,Preventive,High
15052,327,2022-06-10,Corrective,High
15053,56,2023-02-18,Preventive,High
15054,387,2023-06-21,Corrective,Low
15055,20,2022-11-01,Corrective,Low
15056,328,2022-07-26,Preventive,Low
15057,299,2023-03-31,Preventive,High
15058,26,2022-03-23,Preventive,Low
15059,330,2023-05-26,Inspection,Low
15060,220,2022-11-22,Inspection,Low
15061,389,2022-11-26,Corrective,Low
15062,375,2023-07-28,Inspection,Medium
15063,292,2022-02-25,Preventive,Medium
15064,331,2022-08-31,Preventive,Low
15065,43,2022-11-03,Preventive,High
15066,32,2022-10-22,Inspection,High
15067,255,2022-05-28,Corrective,High
15068,334,2023-02-27,Corrective,Medium
15069,112,2022-05-31,Preventive,High
15070,76,2023-07-01,Corrective,Low
15071,233,2023-08-16,Corrective,High
15072,479,2022-03-25,Inspection,High
15073,80,2022-09-22,Inspection,Medium
15074,290,2023-07-09,Preventive,Low
15075,483,2023-11-03,Preventive,Low
15076,179,2023-07-16,Inspection,Medium
15077,287,2022-04-28,Corrective,High
15078,169,2023-08-23,Inspection,Low
15079,81,2022-05-02,Preventive,Low
15080,414,2022-03-02,Preventive,Medium
15081,7,2023-06-14,Preventive,High
15082,380,2023-10-20,Corrective,Low
15083,247,2023-03-01,Corrective,Low
15084,196,2023-04-01,Corrective,Low
15085,216,2022-03-19,Preventive,Medium
15086,130,2022-10-31,Corrective,High
15087,335,2023-02-02,Inspection,Medium
15088,85,2023-05-28,Inspection,High
15089,425,2022-04-28,Inspection,High
15090,78,2022-10-18,Inspection,Low
15091,272,2023-08-19,Inspection,Medium
15092,236,2023-04-02,Inspection,Medium
15093,333,2023-07-20,Inspection,High
15094,155,2023-07-13,Preventive,High
15095,296,2023-05-04,Preventive,High
15096,272,2022-03-14,Preventive,Medium
15097,398,2023-05-20,Preventive,Low
15098,124,2023-03-28,Preventive,High
15099,390,2022-07-07,Corrective,Medium
15100,24,2022-11-16,Corrective,Low
15101,274,2023-04-05,Inspection,Low
15102,17,2022-08-11,Inspection,Low
15103,460,2022-08-04,Corrective,Medium
15104,180,2023-08-19,Inspection,Low
15105,238,2022-04-24,Corrective,High
15106,447,2022-10-26,Corrective,High
15107,407,2022-12-29,Corrective,Medium
15108,454,2023-05-21,Preventive,Low
15109,40,2022-07-19,Corrective,Low
15110,96,2023-10-17,Corrective,Low
15111,227,2022-04-11,Inspection,High
15112,180,2023-01-28,Preventive,High
15113,70,2023-08-19,Corrective,Medium
15114,30,2022-12-11,Corrective,Medium
15115,469,2022-11-17,Corrective,High
15116,393,2023-01-27,Inspection,Low
15117,229,2023-02-28,Inspection,Low
15118,114,2022-07-11,Corrective,Low
15119,37,2022-07-14,Preventive,Low
15120,324,2023-09-11,Preventive,Low
15121,416,2023-08-31,Preventive,Medium
15122,77,2022-05-19,Corrective,Medium
15123,173,2022-06-30,Corrective,Low
15124,478,2023-08-11,Preventive,Medium
15125,167,2022-04-24,Inspection,Medium
15126,460,2023-03-11,Preventive,Medium
15127,102,2022-12-28,Inspection,High
15128,336,2022-01-16,Inspection,High
15129,203,2022-08-25,Preventive,High
15130,452,2023-07-28,Preventive,Medium
15131,320,2023-04-18,Inspection,High
15132,27,2022-10-09,Inspection,High
15133,434,2023-03-13,Preventive,Medium
15134,414,2022-03-06,Preventive,Low
15135,477,2022-08-29,Preventive,Low
15136,145,2023-05-23,Preventive,Low
15137,287,2023-07-28,Corrective,Medium
15138,428,2022-04-17,Corrective,Low
15139,68,2023-09-28,Corrective,High
15140,278,2022-04-04,Inspection,Medium
15141,115,2022-12-19,Corrective,High
15142,320,2023-06-26,Preventive,High
15143,23,2022-07-14,Preventive,High
15144,102,2023-08-06,Corrective,Low
15145,285,2022-12-28,Preventive,Low
15146,91,2023-03-01,Preventive,Medium
15147,34,2022-09-27,Corrective,High
15148,446,2022-05-24,Preventive,Low
15149,40,2022-11-19,Corrective,Medium
15150,115,2022-09-20,Corrective,Low
15151,91,2022-03-17,Inspection,Medium
15152,372,2022-07-10,Corrective,Medium
15153,223,2023-05-19,Preventive,Low
15154,307,2023-08-12,Preventive,High
15155,302,2022-08-24,Corrective,Medium
15156,56,2023-02-07,Inspection,Low
15157,130,2022-01-17,Corrective,Medium
15158,427,2022-12-14,Inspection,Medium
15159,273,2023-03-17,Corrective,High
15160,39,2023-05-06,Inspection,Low
15161,165,2022-11-04,Corrective,Medium
15162,246,2023-01-01,Inspection,High
15163,180,2023-07-05,Corrective,High
15164,28,2022-07-31,Corrective,Medium
15165,394,2022-07-30,Preventive,High
15166,399,2022-06-23,Preventive,Low
15167,361,2022-04-18,Preventive,High
15168,82,2023-08-08,Inspection,High
15169,142,2023-10-08,Inspection,High
15170,463,2022-04-11,Corrective,Medium
15171,196,2022-10-24,Corrective,High
15172,116,2022-01-13,Corrective,Low
15173,290,2023-07-20,Preventive,High
15174,36,2023-11-27,Inspection,Medium
15175,247,2022-03-18,Preventive,Low
15176,41,2023-08-20,Preventive,High
15177,248,2022-05-21,Preventive,High
15178,459,2022-09-26,Inspection,High
15179,335,2023-08-25,Inspection,Low
15180,364,2022-05-07,Preventive,Medium
15181,133,2023-11-15,Inspection,Medium
15182,69,2022-05-11,Corrective,Medium
15183,494,2023-11-10,Inspection,Medium
15184,92,2022-01-05,Preventive,High
15185,396,2023-07-18,Preventive,High
15186,483,2023-04-20,Inspection,Low
15187,224,2022-01-04,Preventive,Low
15188,498,2022-09-03,Inspection,High
15189,110,2022-03-29,Inspection,Medium
15190,146,2022-07-31,Corrective,Low
15191,111,2023-03-14,Corrective,Low
15192,88,2023-10-30,Preventive,Medium
15193,198,2023-02-22,Corrective,Low
15194,114,2023-10-02,Corrective,High
15195,273,2022-02-15,Corrective,High
15196,135,2023-08-18,Corrective,High
15197,20,2022-07-27,Inspection,High
15198,279,2023-05-21,Corrective,Medium
15199,439,2022-04-16,Preventive,High
15200,379,2022-04-16,Inspection,Low
15201,305,2022-04-20,Preventive,High
15202,209,2023-01-31,Preventive,Medium
15203,57,2023-07-19,Preventive,Low
15204,463,2022-09-01,Corrective,High
15205,360,2022-09-24,Corrective,Medium
15206,356,2023-02-21,Corrective,Medium
15207,496,2022-11-08,Preventive,Low
15208,63,2022-10-17,Corrective,High
15209,92,2023-04-24,Corrective,Low
15210,481,2022-03-07,Inspection,High
15211,51,2022-03-29,Preventive,High
15212,33,2022-11-08,Inspection,Medium
15213,395,2023-05-19,Inspection,Medium
15214,310,2023-10-24,Preventive,Low
15215,52,2023-07-23,Preventive,Medium
15216,453,2023-01-28,Preventive,High
15217,48,2022-08-03,Preventive,Medium
15218,164,2023-10-31,Corrective,High
15219,317,2022-12-04,Corrective,Medium
15220,260,2022-12-31,Corrective,Medium
15221,250,2023-06-20,Corrective,High
15222,344,2023-08-31,Preventive,High
15223,359,2022-07-18,Preventive,High
15224,271,2022-11-12,Preventive,High
15225,246,2023-05-05,Preventive,Low
15226,218,2022-01-11,Corrective,Medium
15227,59,2022-04-03,Preventive,Low
15228,91,2023-08-30,Preventive,High
15229,161,2022-09-12,Preventive,Medium
15230,237,2023-06-02,Preventive,Medium
15231,382,2023-04-10,Corrective,Low
15232,460,2022-10-01,Preventive,Medium
15233,353,2023-09-12,Inspection,High
15234,416,2022-08-23,Preventive,High
15235,20,2023-11-10,Inspection,Medium
15236,412,2023-09-25,Corrective,Medium
15237,221,2022-10-18,Corrective,Low
15238,469,2023-11-25,Corrective,High
15239,433,2023-04-20,Corrective,Medium
15240,186,2023-04-09,Inspection,High
15241,370,2023-03-12,Preventive,High
15242,384,2022-03-26,Corrective,Medium
15243,469,2022-10-03,Inspection,Low
15244,163,2023-08-28,Corrective,Medium
15245,497,2023-01-25,Corrective,Low
15246,128,2023-03-10,Inspection,Low
15247,301,2023-03-07,Preventive,Low
15248,98,2022-04-01,Corrective,Medium
15249,329,2023-06-02,Inspection,Medium
15250,397,2022-09-30,Inspection,Medium
15251,441,2023-01-25,Inspection,Medium
15252,231,2023-08-13,Preventive,High
15253,120,2022-08-12,Corrective,High
15254,82,2023-05-27,Preventive,Low
15255,438,2023-01-21,Preventive,Medium
15256,267,2022-07-22,Inspection,Low
15257,163,2023-03-18,Corrective,High
15258,402,2023-03-31,Corrective,Medium
15259,171,2022-09-28,Corrective,Low
15260,429,2022-02-25,Corrective,Low
15261,27,2022-07-20,Inspection,High
15262,154,2023-06-02,Inspection,Low
15263,471,2022-03-18,Corrective,Low
15264,423,2022-02-12,Inspection,High
15265,333,2022-06-13,Preventive,High
15266,468,2023-05-18,Preventive,Medium
15267,443,2022-12-31,Preventive,Medium
15268,7,2023-01-31,Corrective,Low
15269,395,2023-10-10,Inspection,Low
15270,55,2023-11-15,Corrective,Low
15271,158,2023-01-05,Corrective,Low
15272,412,2023-08-18,Corrective,High
15273,102,2022-05-11,Inspection,High
15274,18,2023-04-30,Corrective,Medium
15275,114,2022-08-19,Preventive,Low
15276,165,2022-06-24,Preventive,Low
15277,263,2022-03-19,Corrective,High
15278,62,2022-02-04,Inspection,Low
15279,261,2022-11-18,Preventive,High
15280,141,2023-10-29,Corrective,Medium
15281,371,2023-07-30,Inspection,High
15282,78,2023-08-06,Corrective,Low
15283,162,2022-06-17,Corrective,Medium
15284,465,2022-09-16,Inspection,Low
15285,486,2022-07-15,Preventive,Medium
15286,74,2022-05-20,Preventive,Medium
15287,464,2023-04-08,Corrective,High
15288,184,2023-10-15,Corrective,Medium
15289,269,2022-06-30,Corrective,Medium
15290,175,2022-01-06,Preventive,Medium
15291,161,2022-08-19,Inspection,Medium
15292,82,2022-07-01,Corrective,Low
15293,74,2023-08-13,Inspection,Medium
15294,195,2022-11-07,Corrective,Low
15295,123,2022-06-17,Inspection,Low
15296,260,2022-02-18,Preventive,Medium
15297,172,2023-09-07,Preventive,Medium
15298,151,2023-09-26,Preventive,Medium
15299,206,2022-08-28,Corrective,High
15300,148,2023-07-03,Inspection,Medium
15301,35,2023-02-21,Preventive,Medium
15302,236,2022-10-03,Inspection,High
15303,397,2022-11-07,Corrective,Low
15304,334,2023-09-25,Preventive,Medium
15305,170,2023-08-25,Corrective,Low
15306,427,2023-05-31,Preventive,Medium
15307,150,2022-02-03,Inspection,Medium
15308,86,2023-09-09,Corrective,High
15309,231,2023-10-11,Preventive,Medium
15310,337,2022-04-05,Preventive,Medium
15311,106,2023-11-04,Corrective,High
15312,45,2023-04-06,Preventive,Low
15313,150,2023-11-19,Preventive,Medium
15314,85,2022-08-17,Inspection,High
15315,157,2022-12-20,Corrective,High
15316,435,2023-04-07,Preventive,High
15317,232,2023-03-22,Inspection,Medium
15318,77,2022-02-02,Preventive,Low
15319,12,2022-05-10,Corrective,Low
15320,241,2023-03-04,Inspection,Low
15321,187,2022-12-13,Preventive,Low
15322,89,2023-07-03,Preventive,High
15323,420,2022-01-05,Preventive,Medium
15324,430,2023-01-18,Inspection,Low
15325,253,2022-11-28,Inspection,Medium
15326,461,2022-09-22,Preventive,High
15327,402,2023-11-14,Corrective,High
15328,430,2022-11-11,Corrective,Low
15329,228,2022-08-30,Corrective,High
15330,210,2022-02-19,Preventive,Low
15331,55,2023-03-16,Preventive,High
15332,244,2023-05-04,Corrective,High
15333,269,2022-03-03,Inspection,Low
15334,110,2022-06-18,Inspection,Low
15335,296,2022-09-06,Preventive,Medium
15336,356,2023-11-30,Corrective,Low
15337,72,2022-11-14,Corrective,Low
15338,395,2022-04-07,Inspection,High
15339,369,2022-02-20,Corrective,High
15340,226,2022-09-22,Corrective,Low
15341,327,2023-01-23,Corrective,Medium
15342,71,2022-06-17,Inspection,Low
15343,478,2023-08-02,Inspection,Low
15344,451,2023-05-16,Inspection,High
15345,185,2022-07-14,Corrective,Medium
15346,490,2023-11-22,Corrective,Medium
15347,250,2022-02-01,Inspection,High
15348,410,2023-08-16,Preventive,Low
15349,294,2023-03-23,Inspection,Low
15350,196,2022-11-13,Preventive,Low
15351,352,2023-10-26,Corrective,High
15352,211,2023-06-22,Corrective,Medium
15353,161,2022-11-25,Corrective,Medium
15354,180,2022-07-21,Corrective,Medium
15355,198,2022-01-02,Inspection,Medium
15356,38,2022-10-18,Inspection,High
15357,238,2023-08-02,Inspection,High
15358,404,2023-06-06,Corrective,Low
15359,381,2022-12-04,Inspection,Low
15360,456,2023-09-28,Inspection,High
15361,488,2023-05-29,Preventive,High
15362,439,2023-10-08,Corrective,High
15363,410,2023-02-28,Preventive,Medium
15364,406,2022-03-13,Inspection,Medium
15365,215,2022-04-17,Inspection,High
15366,402,2023-02-16,Preventive,Low
15367,299,2023-04-18,Preventive,High
15368,26,2022-05-14,Preventive,Medium
15369,80,2022-08-20,Inspection,Medium
15370,466,2022-06-06,Preventive,Low
15371,405,2022-03-31,Preventive,Low
15372,295,2023-11-26,Corrective,Medium
15373,155,2023-07-14,Corrective,Medium
15374,474,2023-05-25,Inspection,High
15375,365,2022-11-18,Preventive,Low
15376,438,2023-07-25,Inspection,Medium
15377,427,2022-09-02,Inspection,Low
15378,474,2022-03-12,Corrective,Low
15379,274,2023-02-06,Preventive,Low
15380,339,2023-01-12,Preventive,Low
15381,24,2022-07-29,Preventive,Medium
15382,399,2023-08-12,Corrective,Low
15383,438,2023-10-05,Corrective,High
15384,264,2022-05-30,Corrective,High
15385,157,2022-08-20,Preventive,Medium
15386,275,2022-03-25,Inspection,High
15387,8,2022-04-21,Corrective,High
15388,237,2022-01-19,Corrective,Low
15389,19,2023-01-15,Inspection,Medium
15390,430,2023-11-18,Corrective,Low
15391,447,2023-09-22,Inspection,Medium
15392,479,2023-11-08,Inspection,Medium
15393,330,2022-09-23,Preventive,High
15394,380,2022-11-15,Preventive,High
15395,164,2023-10-02,Inspection,Medium
15396,91,2022-12-31,Inspection,High
15397,357,2023-05-08,Preventive,Medium
15398,166,2023-11-20,Inspection,High
15399,459,2022-11-11,Preventive,High
15400,304,2022-04-22,Corrective,Low
15401,339,2022-04-24,Preventive,Low
15402,43,2022-12-09,Inspection,Low
15403,243,2022-02-16,Inspection,Medium
15404,20,2022-04-17,Corrective,High
15405,220,2022-12-29,Inspection,Medium
15406,354,2022-02-03,Corrective,Low
15407,223,2022-05-28,Corrective,Low
15408,41,2022-01-15,Preventive,Medium
15409,29,2022-05-27,Corrective,Medium
15410,80,2022-05-01,Inspection,Medium
15411,295,2022-08-02,Preventive,Medium
15412,421,2022-09-04,Preventive,Medium
15413,294,2022-11-27,Preventive,Low
15414,49,2022-06-04,Corrective,Medium
15415,485,2023-11-26,Corrective,Medium
15416,80,2023-05-05,Preventive,Medium
15417,14,2023-07-27,Corrective,High
15418,75,2023-07-08,Inspection,Low
15419,402,2023-03-28,Corrective,Medium
15420,219,2022-03-24,Inspection,Low
15421,61,2023-03-16,Inspection,High
15422,287,2022-05-08,Corrective,Medium
15423,322,2022-12-26,Inspection,Medium
15424,364,2022-07-31,Inspection,Medium
15425,207,2023-03-10,Corrective,High
15426,471,2023-10-15,Inspection,Low
15427,391,2022-02-14,Corrective,High
15428,487,2023-05-02,Preventive,Medium
15429,366,2023-05-05,Preventive,High
15430,187,2022-06-13,Inspection,High
15431,197,2023-10-26,Preventive,Medium
15432,266,2023-05-02,Inspection,Medium
15433,346,2022-11-01,Corrective,Low
15434,257,2022-03-12,Inspection,High
15435,467,2022-06-01,Inspection,Low
15436,94,2022-05-18,Corrective,Medium
15437,20,2023-08-30,Preventive,High
15438,185,2022-12-26,Corrective,Low
15439,189,2022-03-31,Inspection,Medium
15440,267,2022-01-28,Corrective,Medium
15441,402,2022-04-08,Preventive,High
15442,454,2022-07-29,Preventive,Medium
15443,233,2022-03-23,Preventive,Medium
15444,408,2023-08-28,Corrective,Medium
15445,211,2023-11-19,Corrective,High
15446,349,2022-05-25,Preventive,Medium
15447,188,2023-08-08,Inspection,Medium
15448,327,2022-02-19,Inspection,Low
15449,392,2022-10-23,Inspection,Low
15450,110,2023-05-18,Corrective,Low
15451,236,2022-04-25,Inspection,High
15452,86,2023-06-20,Preventive,Medium
15453,245,2022-01-11,Corrective,Low
15454,127,2023-07-14,Preventive,Low
15455,427,2022-04-19,Preventive,High
15456,416,2023-04-29,Inspection,High
15457,207,2023-02-11,Corrective,High
15458,76,2023-04-25,Preventive,Medium
15459,140,2022-12-06,Corrective,Low
15460,368,2023-03-18,Preventive,Low
15461,271,2022-11-21,Preventive,Low
15462,431,2023-04-19,Preventive,Low
15463,32,2023-06-09,Preventive,Low
15464,144,2022-04-20,Inspection,Medium
15465,214,2022-06-01,Corrective,Medium
15466,487,2023-11-29,Preventive,High
15467,359,2023-01-15,Corrective,Medium
15468,182,2022-09-05,Inspection,Medium
15469,352,2022-02-07,Inspection,Medium
15470,492,2022-06-03,Inspection,Low
15471,113,2023-09-26,Preventive,Low
15472,11,2023-01-27,Inspection,Low
15473,97,2022-10-17,Preventive,High
15474,36,2022-08-28,Inspection,High
15475,155,2023-09-13,Corrective,Low
15476,224,2023-02-21,Preventive,Low
15477,485,2023-03-13,Corrective,High
15478,489,2023-05-02,Preventive,Low
15479,464,2023-01-06,Corrective,Low
15480,253,2022-01-12,Preventive,Medium
15481,410,2022-07-22,Corrective,Medium
15482,65,2023-04-04,Inspection,High
15483,364,2022-10-23,Inspection,Medium
15484,362,2022-04-15,Preventive,Medium
15485,472,2023-08-24,Preventive,Low
15486,17,2022-11-27,Corrective,Medium
15487,149,2022-02-27,Preventive,High
15488,223,2022-01-23,Preventive,Low
15489,301,2022-05-13,Inspection,High
15490,169,2023-04-30,Preventive,High
15491,106,2022-03-20,Inspection,Low
15492,71,2022-04-21,Corrective,Low
15493,152,2023-04-29,Inspection,High
15494,308,2022-02-27,Corrective,High
15495,101,2023-09-24,Inspection,Low
15496,158,2023-11-25,Preventive,High
15497,379,2022-03-11,Inspection,Medium
15498,441,2023-03-06,Preventive,Medium
15499,190,2023-06-23,Corrective,Low
15500,357,2023-03-15,Inspection,High
15501,247,2023-01-22,Inspection,Medium
15502,7,2023-09-08,Corrective,High
15503,289,2023-09-15,Inspection,Low
15504,436,2022-01-14,Corrective,High
15505,72,2023-11-18,Preventive,High
15506,331,2022-02-18,Preventive,High
15507,296,2022-01-13,Corrective,High
15508,26,2023-02-24,Inspection,High
15509,23,2023-05-20,Preventive,High
15510,284,2023-01-22,Preventive,High
15511,214,2023-09-06,Inspection,High
15512,107,2023-06-02,Corrective,Low
15513,351,2023-10-15,Inspection,Medium
15514,486,2022-10-16,Preventive,Medium
15515,452,2023-07-11,Corrective,High
15516,91,2022-04-19,Inspection,Low
15517,67,2022-06-30,Preventive,High
15518,28,2023-09-19,Inspection,High
15519,362,2023-06-10,Inspection,Medium
15520,225,2022-05-13,Preventive,Medium
15521,424,2023-02-13,Corrective,Low
15522,158,2023-04-22,Corrective,Medium
15523,25,2023-07-17,Corrective,Low
15524,2,2023-02-19,Inspection,Low
15525,450,2022-10-31,Preventive,Medium
15526,59,2023-04-07,Inspection,Low
15527,138,2022-12-11,Preventive,Low
15528,287,2023-01-24,Inspection,High
15529,19,2022-12-21,Inspection,Low
15530,56,2023-11-06,Preventive,Low
15531,456,2023-04-02,Inspection,Medium
15532,389,2023-11-21,Inspection,High
15533,324,2022-09-07,Corrective,High
15534,378,2023-05-19,Corrective,Low
15535,457,2022-09-18,Corrective,High
15536,84,2023-10-23,Preventive,High
15537,381,2022-03-06,Inspection,High
15538,391,2023-10-28,Preventive,High
15539,398,2022-12-01,Corrective,High
15540,132,2022-06-28,Corrective,High
15541,290,2023-03-15,Preventive,Low
15542,106,2023-01-15,Inspection,Medium
15543,466,2023-05-21,Corrective,Medium
15544,348,2022-11-03,Corrective,Low
15545,398,2023-08-04,Preventive,High
15546,51,2022-07-19,Inspection,Medium
15547,353,2022-07-03,Preventive,Medium
15548,314,2023-07-30,Inspection,High
15549,453,2023-06-03,Preventive,Medium
15550,126,2023-03-27,Inspection,High
15551,248,2023-08-12,Preventive,High
15552,342,2023-10-19,Inspection,High
15553,352,2023-09-30,Preventive,Low
15554,284,2022-08-31,Corrective,Low
15555,266,2023-11-14,Inspection,High
15556,181,2022-04-21,Corrective,Low
15557,365,2023-05-30,Inspection,Low
15558,32,2022-03-24,Preventive,Low
15559,138,2023-01-03,Inspection,Low
15560,3,2023-04-14,Corrective,High
15561,357,2023-05-22,Corrective,Low
15562,436,2022-01-04,Preventive,High
15563,319,2022-10-02,Inspection,High
15564,23,2023-08-23,Inspection,Medium
15565,267,2023-03-12,Corrective,Low
15566,477,2023-03-10,Corrective,Low
15567,171,2023-09-20,Inspection,High
15568,477,2022-05-24,Preventive,High
15569,324,2023-04-24,Preventive,Medium
15570,387,2023-04-15,Corrective,High
15571,352,2022-09-26,Preventive,Low
15572,408,2022-12-31,Preventive,High
15573,205,2022-12-15,Corrective,Low
15574,106,2022-12-30,Inspection,Medium
15575,33,2023-04-01,Inspection,High
15576,273,2022-11-14,Corrective,High
15577,252,2022-01-19,Preventive,Medium
15578,283,2023-11-25,Corrective,Medium
15579,422,2023-08-09,Corrective,Low
15580,113,2022-09-25,Corrective,Low
15581,492,2023-06-10,Corrective,Low
15582,222,2023-11-05,Corrective,Low
15583,326,2022-01-30,Preventive,Low
15584,330,2023-03-25,Preventive,Low
15585,245,2022-11-16,Inspection,High
15586,101,2023-03-10,Inspection,Low
15587,437,2022-07-09,Inspection,High
15588,365,2022-08-04,Preventive,Low
15589,320,2022-01-14,Preventive,High
15590,192,2023-10-02,Inspection,High
15591,205,2022-11-14,Corrective,Medium
15592,129,2023-08-31,Corrective,High
15593,426,2022-11-12,Corrective,Medium
15594,495,2023-02-13,Preventive,Medium
15595,367,2023-06-04,Preventive,Medium
15596,338,2023-02-02,Preventive,High
15597,373,2022-04-25,Preventive,High
15598,150,2023-08-20,Inspection,Medium
15599,149,2022-10-06,Corrective,High
15600,60,2023-06-26,Corrective,Medium
15601,253,2023-02-11,Corrective,Medium
15602,295,2023-09-29,Inspection,Medium
15603,448,2022-08-04,Inspection,Medium
15604,354,2022-10-10,Preventive,Medium
15605,217,2022-09-18,Preventive,Low
15606,86,2022-03-11,Corrective,Low
15607,189,2023-11-20,Inspection,High
15608,333,2023-03-10,Preventive,Low
15609,261,2022-02-15,Corrective,Low
15610,26,2023-07-28,Preventive,High
15611,277,2022-06-08,Preventive,Medium
15612,107,2022-03-11,Inspection,Low
15613,387,2023-09-25,Inspection,Low
15614,467,2023-10-09,Corrective,Low
15615,292,2022-05-19,Corrective,Medium
15616,14,2022-08-31,Corrective,Low
15617,297,2023-02-04,Inspection,Low
15618,413,2023-03-20,Preventive,Medium
15619,417,2023-01-15,Preventive,High
15620,38,2022-05-14,Preventive,Low
15621,281,2022-12-08,Preventive,Low
15622,421,2023-11-07,Corrective,Medium
15623,391,2023-05-01,Preventive,High
15624,309,2023-01-09,Preventive,Low
15625,424,2022-07-05,Preventive,Medium
15626,395,2023-09-12,Preventive,Low
15627,46,2023-05-14,Corrective,High
15628,201,2023-01-30,Corrective,High
15629,293,2023-05-08,Corrective,High
15630,380,2023-03-25,Corrective,Medium
15631,214,2022-04-18,Inspection,Medium
15632,393,2022-02-20,Corrective,Low
15633,366,2023-10-26,Inspection,Low
15634,309,2022-05-31,Corrective,Low
15635,148,2023-08-14,Preventive,Low
15636,275,2022-03-11,Preventive,Low
15637,242,2023-02-23,Corrective,High
15638,475,2023-10-17,Inspection,High
15639,211,2023-08-23,Inspection,Medium
15640,320,2022-03-21,Inspection,Low
15641,94,2023-09-11,Preventive,High
15642,489,2022-10-06,Inspection,Low
