cycle_id,asset_id,cycle_start,duration_minutes,load_percentage
93104,328,2022-01-28 02:00:00,26,82.8
93105,316,2022-01-04 22:00:00,148,81.0
93106,388,2022-01-29 01:00:00,137,48.7
93107,482,2022-01-27 18:00:00,200,55.7
93108,489,2022-01-12 09:00:00,279,24.2
93109,190,2022-01-27 03:00:00,312,75.7
93110,12,2022-01-29 21:00:00,11,48.6
93111,118,2022-01-24 04:00:00,392,30.3
93112,177,2022-01-09 00:00:00,154,44.4
93113,102,2022-01-12 12:00:00,65,82.7
93114,297,2022-01-07 03:00:00,567,56.4
93115,78,2022-01-13 23:00:00,415,62.8
93116,372,2022-01-14 07:00:00,101,90.3
93117,165,2022-01-06 13:00:00,233,74.3
93118,400,2022-01-29 10:00:00,105,46.5
93119,241,2022-01-08 18:00:00,542,27.6
93120,432,2022-01-14 16:00:00,95,98.0
93121,385,2022-01-01 19:00:00,408,33.3
93122,70,2022-01-27 22:00:00,306,39.3
93123,323,2022-01-15 20:00:00,443,75.1
93124,275,2022-01-06 13:00:00,282,94.4
93125,256,2022-01-19 08:00:00,60,83.8
93126,213,2022-01-20 00:00:00,508,78.5
93127,426,2022-01-28 12:00:00,191,60.7
93128,242,2022-01-26 04:00:00,258,65.6
93129,169,2022-01-06 12:00:00,25,86.3
93130,126,2022-01-15 02:00:00,140,51.2
93131,289,2022-01-13 21:00:00,137,26.1
93132,166,2022-01-27 04:00:00,555,30.0
93133,298,2022-01-16 06:00:00,266,57.1
93134,430,2022-01-24 20:00:00,408,95.6
93135,310,2022-01-25 02:00:00,379,22.2
93136,186,2022-01-14 12:00:00,176,66.0
93137,84,2022-01-28 13:00:00,271,90.7
93138,282,2022-01-26 07:00:00,469,31.4
93139,397,2022-01-07 02:00:00,60,51.3
93140,245,2022-01-26 07:00:00,172,58.3
93141,384,2022-01-05 04:00:00,397,95.4
93142,22,2022-01-02 16:00:00,459,68.3
93143,78,2022-01-15 07:00:00,461,76.8
93144,72,2022-01-19 04:00:00,230,97.3
93145,322,2022-01-16 14:00:00,96,72.7
93146,412,2022-01-16 03:00:00,556,97.1
93147,114,2022-01-26 15:00:00,193,48.4
93148,274,2022-01-08 02:00:00,537,56.0
93149,323,2022-01-21 04:00:00,40,70.6
93150,115,2022-01-08 21:00:00,450,94.1
93151,382,2022-01-11 20:00:00,576,51.2
93152,455,2022-01-02 17:00:00,250,90.1
93153,362,2022-01-25 19:00:00,292,80.9
93154,120,2022-01-08 00:00:00,452,27.1
93155,35,2022-01-20 11:00:00,56,75.7
93156,424,2022-01-17 13:00:00,470,83.7
93157,477,2022-01-16 04:00:00,41,35.3
93158,47,2022-01-04 00:00:00,102,93.1
93159,263,2022-01-19 13:00:00,498,58.4
93160,88,2022-01-22 06:00:00,546,38.9
93161,333,2022-01-11 01:00:00,188,71.4
93162,356,2022-01-20 10:00:00,173,61.4
93163,231,2022-01-19 21:00:00,442,72.6
93164,344,2022-01-14 11:00:00,238,54.1
93165,192,2022-01-06 00:00:00,191,80.1
93166,310,2022-01-09 17:00:00,67,33.6
93167,394,2022-01-07 18:00:00,191,82.2
93168,310,2022-01-13 01:00:00,198,31.6
93169,400,2022-01-09 22:00:00,179,43.1
93170,271,2022-01-05 22:00:00,136,64.7
93171,330,2022-01-29 04:00:00,374,69.7
93172,292,2022-01-21 11:00:00,149,20.8
93173,252,2022-01-13 20:00:00,493,57.0
93174,233,2022-01-24 20:00:00,460,52.8
93175,372,2022-01-09 07:00:00,253,66.0
93176,301,2022-01-20 04:00:00,584,28.7
93177,196,2022-01-19 17:00:00,201,59.7
93178,449,2022-01-09 11:00:00,400,60.5
93179,350,2022-01-15 09:00:00,229,51.0
93180,76,2022-01-03 08:00:00,452,74.6
93181,199,2022-01-22 02:00:00,591,85.6
93182,50,2022-01-13 08:00:00,125,36.1
93183,164,2022-01-20 21:00:00,472,62.0
93184,218,2022-01-20 11:00:00,244,37.7
93185,107,2022-01-01 20:00:00,227,32.4
93186,414,2022-01-01 07:00:00,52,61.7
93187,217,2022-01-16 23:00:00,220,34.7
93188,20,2022-01-22 09:00:00,517,84.5
93189,500,2022-01-11 07:00:00,69,91.7
93190,376,2022-01-06 15:00:00,395,46.8
93191,150,2022-01-20 19:00:00,15,58.3
93192,495,2022-01-12 14:00:00,362,25.9
93193,222,2022-01-25 19:00:00,220,94.5
93194,342,2022-01-15 19:00:00,280,74.7
93195,2,2022-01-06 13:00:00,510,44.7
93196,98,2022-01-05 05:00:00,468,51.6
93197,98,2022-01-25 05:00:00,100,60.4
93198,31,2022-01-16 05:00:00,394,80.7
93199,224,2022-01-06 03:00:00,489,30.9
93200,106,2022-01-14 01:00:00,29,67.9
93201,55,2022-01-08 00:00:00,296,90.5
93202,334,2022-01-02 17:00:00,329,35.3
93203,73,2022-01-01 14:00:00,392,63.0
93204,248,2022-01-21 17:00:00,592,29.4
93205,297,2022-01-18 18:00:00,373,78.5
93206,411,2022-01-10 22:00:00,187,30.0
93207,136,2022-01-16 16:00:00,400,96.5
93208,418,2022-01-19 17:00:00,292,24.4
93209,426,2022-01-03 18:00:00,214,76.6
93210,315,2022-01-02 23:00:00,60,65.5
93211,122,2022-01-23 13:00:00,141,91.4
93212,74,2022-01-21 12:00:00,180,73.2
93213,50,2022-01-03 00:00:00,289,93.1
93214,347,2022-01-24 03:00:00,29,59.3
93215,136,2022-01-08 09:00:00,88,37.9
93216,161,2022-01-19 04:00:00,299,97.0
93217,126,2022-01-19 06:00:00,182,93.0
93218,193,2022-01-26 01:00:00,203,56.5
93219,130,2022-01-07 01:00:00,186,48.0
93220,236,2022-01-26 00:00:00,102,89.9
93221,489,2022-01-18 14:00:00,401,74.0
93222,447,2022-01-05 11:00:00,224,67.5
93223,194,2022-01-10 21:00:00,498,80.8
93224,477,2022-01-18 05:00:00,413,94.3
93225,37,2022-01-24 09:00:00,419,48.7
93226,236,2022-01-22 01:00:00,202,65.8
93227,294,2022-01-14 21:00:00,239,26.0
93228,160,2022-01-24 05:00:00,450,54.0
93229,167,2022-01-22 14:00:00,272,63.7
93230,337,2022-01-19 07:00:00,357,87.2
93231,368,2022-01-15 09:00:00,470,48.7
93232,351,2022-01-19 02:00:00,100,46.1
93233,133,2022-01-27 18:00:00,376,66.6
93234,28,2022-01-26 03:00:00,363,84.5
93235,108,2022-01-04 01:00:00,359,63.6
93236,258,2022-01-19 06:00:00,80,28.3
93237,94,2022-01-16 08:00:00,181,29.4
93238,440,2022-01-15 06:00:00,321,56.4
93239,484,2022-01-14 08:00:00,352,43.4
93240,265,2022-01-05 09:00:00,198,30.3
93241,219,2022-01-16 06:00:00,390,94.6
93242,7,2022-01-05 21:00:00,469,67.7
93243,5,2022-01-03 03:00:00,229,34.4
93244,266,2022-01-14 08:00:00,366,21.8
93245,331,2022-01-14 09:00:00,586,83.3
93246,182,2022-01-24 12:00:00,524,22.1
93247,50,2022-01-26 23:00:00,478,49.9
93248,404,2022-01-20 06:00:00,369,87.3
93249,318,2022-01-04 01:00:00,473,30.6
93250,272,2022-01-05 22:00:00,272,26.3
93251,459,2022-01-22 19:00:00,121,85.6
93252,466,2022-01-24 01:00:00,500,24.3
93253,371,2022-01-21 21:00:00,279,72.6
93254,433,2022-01-20 13:00:00,107,63.1
93255,394,2022-01-14 14:00:00,230,47.4
93256,319,2022-01-11 00:00:00,431,55.0
93257,231,2022-01-14 02:00:00,523,97.8
93258,322,2022-01-09 19:00:00,336,32.4
93259,444,2022-01-06 11:00:00,591,30.3
93260,270,2022-01-04 00:00:00,58,40.9
93261,135,2022-01-20 04:00:00,540,55.2
93262,178,2022-01-24 19:00:00,593,88.8
93263,74,2022-01-05 18:00:00,52,56.5
93264,499,2022-01-26 17:00:00,312,27.4
93265,296,2022-01-07 01:00:00,362,74.6
93266,1,2022-01-26 02:00:00,445,43.9
93267,479,2022-01-27 13:00:00,97,67.5
93268,190,2022-01-30 02:00:00,493,34.0
93269,374,2022-01-01 10:00:00,163,88.6
93270,386,2022-01-07 17:00:00,12,36.8
93271,487,2022-01-11 00:00:00,512,42.3
93272,349,2022-01-27 17:00:00,454,36.2
93273,121,2022-01-04 04:00:00,238,75.0
93274,91,2022-01-19 18:00:00,17,92.2
93275,391,2022-01-20 10:00:00,250,67.2
93276,349,2022-01-09 06:00:00,108,47.2
93277,249,2022-01-01 01:00:00,359,51.7
93278,31,2022-01-07 14:00:00,149,75.6
93279,410,2022-01-25 09:00:00,77,48.4
93280,50,2022-01-28 18:00:00,447,57.4
93281,257,2022-01-06 22:00:00,95,87.4
93282,174,2022-01-03 05:00:00,429,43.8
93283,314,2022-01-16 07:00:00,495,60.0
93284,377,2022-01-01 01:00:00,116,25.2
93285,378,2022-01-04 03:00:00,487,27.3
93286,44,2022-01-12 04:00:00,63,86.6
93287,387,2022-01-09 22:00:00,128,100.0
93288,474,2022-01-18 00:00:00,346,44.5
93289,67,2022-01-29 21:00:00,365,85.0
93290,376,2022-01-20 08:00:00,520,23.0
93291,261,2022-01-10 08:00:00,56,94.2
93292,408,2022-01-16 07:00:00,265,21.2
93293,164,2022-01-10 18:00:00,66,39.0
93294,463,2022-01-29 04:00:00,19,73.0
93295,330,2022-01-08 19:00:00,242,92.9
93296,423,2022-01-03 17:00:00,283,54.9
93297,314,2022-01-04 00:00:00,142,72.9
93298,394,2022-01-07 23:00:00,458,21.4
93299,42,2022-01-02 17:00:00,407,85.9
93300,482,2022-01-05 05:00:00,106,63.2
93301,135,2022-01-22 01:00:00,229,67.2
93302,45,2022-01-16 12:00:00,45,90.4
93303,178,2022-01-08 08:00:00,10,81.0
93304,109,2022-01-20 17:00:00,145,57.5
93305,168,2022-01-15 18:00:00,436,31.0
93306,393,2022-01-19 18:00:00,486,77.5
93307,376,2022-01-03 11:00:00,146,55.7
93308,302,2022-01-22 19:00:00,316,41.4
93309,165,2022-01-26 07:00:00,61,80.4
93310,152,2022-01-17 17:00:00,269,58.6
93311,9,2022-01-03 09:00:00,85,72.6
93312,317,2022-01-22 22:00:00,349,76.9
93313,339,2022-01-05 12:00:00,591,99.0
93314,343,2022-01-16 00:00:00,217,67.4
93315,232,2022-01-12 02:00:00,510,61.1
93316,15,2022-01-15 18:00:00,273,21.6
93317,36,2022-01-02 18:00:00,551,44.8
93318,387,2022-01-11 18:00:00,412,23.9
93319,156,2022-01-08 16:00:00,331,20.0
93320,427,2022-01-04 21:00:00,332,66.0
93321,150,2022-01-19 18:00:00,291,27.1
93322,57,2022-01-08 04:00:00,433,56.1
93323,345,2022-01-16 15:00:00,322,30.7
93324,276,2022-01-24 19:00:00,34,89.9
93325,436,2022-01-19 22:00:00,442,89.6
93326,171,2022-01-16 04:00:00,591,74.7
93327,240,2022-01-28 17:00:00,227,78.6
93328,456,2022-01-15 00:00:00,515,94.3
93329,269,2022-01-28 00:00:00,166,44.5
93330,197,2022-01-10 17:00:00,347,23.8
93331,83,2022-01-10 18:00:00,450,47.9
93332,50,2022-01-14 04:00:00,592,41.5
93333,366,2022-01-06 10:00:00,504,37.7
93334,358,2022-01-25 14:00:00,597,51.3
93335,32,2022-01-20 16:00:00,219,39.3
93336,299,2022-01-16 13:00:00,377,58.2
93337,400,2022-01-03 17:00:00,373,27.8
93338,500,2022-01-18 21:00:00,178,44.1
93339,91,2022-01-15 15:00:00,107,39.4
93340,499,2022-01-21 19:00:00,337,58.8
93341,215,2022-01-23 09:00:00,294,73.3
93342,227,2022-01-10 11:00:00,586,30.2
93343,454,2022-01-10 16:00:00,247,60.1
93344,403,2022-01-15 21:00:00,227,74.7
93345,206,2022-01-24 01:00:00,108,93.0
93346,327,2022-01-27 11:00:00,591,89.6
93347,480,2022-01-07 23:00:00,559,90.6
93348,76,2022-01-15 16:00:00,360,91.3
93349,148,2022-01-28 14:00:00,234,50.2
93350,67,2022-01-12 08:00:00,87,28.2
93351,58,2022-01-26 21:00:00,128,52.0
93352,136,2022-01-02 20:00:00,145,88.9
93353,66,2022-01-26 05:00:00,308,46.5
93354,31,2022-01-29 02:00:00,138,99.9
93355,374,2022-01-26 01:00:00,290,20.9
93356,17,2022-01-20 07:00:00,409,56.2
93357,206,2022-01-17 23:00:00,367,69.2
93358,285,2022-01-11 11:00:00,443,77.7
93359,436,2022-01-24 14:00:00,495,62.9
93360,223,2022-01-05 06:00:00,378,63.2
93361,71,2022-01-04 14:00:00,114,22.4
93362,51,2022-01-27 09:00:00,207,51.7
93363,136,2022-01-15 13:00:00,214,20.2
93364,249,2022-01-30 01:00:00,565,27.7
93365,111,2022-01-28 01:00:00,421,21.7
93366,297,2022-01-29 07:00:00,140,70.2
93367,352,2022-01-10 13:00:00,215,71.2
93368,171,2022-01-24 21:00:00,491,37.4
93369,494,2022-01-19 01:00:00,263,95.1
93370,9,2022-01-22 22:00:00,110,33.3
93371,36,2022-01-04 03:00:00,268,28.9
93372,80,2022-01-05 11:00:00,537,54.8
93373,274,2022-01-04 16:00:00,180,62.9
93374,80,2022-01-19 01:00:00,66,46.8
93375,196,2022-01-11 22:00:00,287,34.4
93376,412,2022-01-03 21:00:00,537,96.0
93377,34,2022-01-15 15:00:00,398,87.6
93378,79,2022-01-14 17:00:00,489,83.9
93379,379,2022-01-24 03:00:00,55,65.0
93380,175,2022-01-11 13:00:00,207,97.4
93381,148,2022-01-19 07:00:00,272,97.4
93382,76,2022-01-14 22:00:00,237,44.6
93383,111,2022-01-25 22:00:00,562,59.7
93384,102,2022-01-25 14:00:00,541,53.2
93385,440,2022-01-09 06:00:00,469,85.4
93386,120,2022-01-20 09:00:00,511,85.3
93387,414,2022-01-27 06:00:00,22,79.7
93388,358,2022-01-07 22:00:00,493,21.4
93389,478,2022-01-28 10:00:00,385,45.8
93390,198,2022-01-27 02:00:00,365,95.4
93391,381,2022-01-17 10:00:00,562,69.7
93392,257,2022-01-07 18:00:00,464,57.4
93393,27,2022-01-16 15:00:00,110,70.8
93394,341,2022-01-01 05:00:00,584,58.8
93395,256,2022-01-18 05:00:00,78,42.9
93396,222,2022-01-17 09:00:00,27,91.2
93397,272,2022-01-06 11:00:00,419,98.3
93398,285,2022-01-28 19:00:00,111,96.9
93399,439,2022-01-22 22:00:00,165,66.8
93400,203,2022-01-20 22:00:00,570,39.1
93401,276,2022-01-29 04:00:00,524,27.7
93402,87,2022-01-29 14:00:00,564,72.9
93403,451,2022-01-14 05:00:00,343,68.1
93404,247,2022-01-10 08:00:00,26,35.1
93405,346,2022-01-14 09:00:00,211,96.3
93406,229,2022-01-06 23:00:00,516,38.9
93407,278,2022-01-17 07:00:00,523,35.7
93408,90,2022-01-24 12:00:00,344,90.8
93409,236,2022-01-10 16:00:00,67,32.3
93410,135,2022-01-27 11:00:00,147,38.5
93411,252,2022-01-04 21:00:00,512,64.1
93412,408,2022-01-17 05:00:00,237,83.5
93413,420,2022-01-12 19:00:00,42,67.2
93414,178,2022-01-07 06:00:00,164,52.8
93415,481,2022-01-07 08:00:00,107,98.2
93416,24,2022-01-19 02:00:00,578,82.7
93417,383,2022-01-26 05:00:00,263,27.8
93418,437,2022-01-13 13:00:00,442,35.8
93419,53,2022-01-27 16:00:00,256,55.3
93420,439,2022-01-23 17:00:00,332,34.8
93421,247,2022-01-07 23:00:00,447,91.9
93422,132,2022-01-05 11:00:00,128,40.4
93423,285,2022-01-03 05:00:00,388,90.8
93424,336,2022-01-08 17:00:00,102,28.9
93425,436,2022-01-05 01:00:00,153,23.1
93426,341,2022-01-01 02:00:00,97,90.1
93427,175,2022-01-12 21:00:00,184,79.1
93428,278,2022-01-03 09:00:00,580,71.8
93429,228,2022-01-13 03:00:00,298,42.5
93430,183,2022-01-11 13:00:00,542,44.4
93431,124,2022-01-14 10:00:00,414,81.6
93432,4,2022-01-18 00:00:00,234,23.8
93433,179,2022-01-25 04:00:00,42,86.7
93434,109,2022-01-02 10:00:00,258,71.5
93435,201,2022-01-21 02:00:00,335,88.8
93436,306,2022-01-23 09:00:00,517,64.5
93437,475,2022-01-27 09:00:00,145,96.9
93438,307,2022-01-02 07:00:00,431,63.0
93439,403,2022-01-22 14:00:00,544,97.1
93440,181,2022-01-28 13:00:00,106,91.0
93441,7,2022-01-05 13:00:00,232,59.1
93442,117,2022-01-09 16:00:00,214,85.0
93443,5,2022-01-26 11:00:00,520,96.8
93444,293,2022-01-14 22:00:00,477,40.2
93445,313,2022-01-02 05:00:00,453,80.6
93446,417,2022-01-18 09:00:00,515,66.9
93447,108,2022-01-27 15:00:00,458,32.1
93448,460,2022-01-28 19:00:00,64,58.0
93449,154,2022-01-15 15:00:00,88,66.6
93450,467,2022-01-23 15:00:00,47,68.3
93451,119,2022-01-19 06:00:00,530,26.5
93452,38,2022-01-11 18:00:00,344,55.5
93453,471,2022-01-29 17:00:00,315,23.2
93454,277,2022-01-27 20:00:00,230,23.3
93455,332,2022-01-15 22:00:00,356,59.9
93456,86,2022-01-04 01:00:00,181,93.5
93457,89,2022-01-05 09:00:00,123,28.9
93458,439,2022-01-22 08:00:00,61,95.3
93459,181,2022-01-23 11:00:00,18,69.3
93460,159,2022-01-06 09:00:00,213,30.6
93461,402,2022-01-10 23:00:00,339,27.6
93462,186,2022-01-27 23:00:00,91,34.8
93463,209,2022-01-24 01:00:00,421,84.5
93464,318,2022-01-16 14:00:00,212,28.3
93465,251,2022-01-15 13:00:00,73,78.1
93466,385,2022-01-16 03:00:00,85,44.8
93467,160,2022-01-11 01:00:00,544,20.7
93468,51,2022-01-02 11:00:00,251,39.2
93469,124,2022-01-28 16:00:00,507,29.6
93470,402,2022-01-05 09:00:00,487,53.1
93471,345,2022-01-18 21:00:00,458,41.9
93472,278,2022-01-09 18:00:00,247,59.7
93473,200,2022-01-07 19:00:00,239,72.2
93474,472,2022-01-25 18:00:00,20,23.2
93475,40,2022-01-09 10:00:00,13,37.8
93476,238,2022-01-20 03:00:00,24,53.3
93477,313,2022-01-16 09:00:00,222,49.0
93478,49,2022-01-27 15:00:00,25,88.3
93479,235,2022-01-06 10:00:00,594,37.3
93480,410,2022-01-03 01:00:00,333,79.9
93481,32,2022-01-18 07:00:00,120,49.0
93482,399,2022-01-16 07:00:00,529,90.6
93483,307,2022-01-19 06:00:00,494,99.8
93484,229,2022-01-12 07:00:00,566,53.4
93485,179,2022-01-26 21:00:00,20,29.6
93486,27,2022-01-05 05:00:00,249,89.7
93487,232,2022-01-21 06:00:00,539,51.7
93488,353,2022-01-16 23:00:00,11,50.9
93489,498,2022-01-19 05:00:00,90,93.7
93490,201,2022-01-21 18:00:00,587,66.3
93491,31,2022-01-18 16:00:00,517,46.1
93492,224,2022-01-07 22:00:00,525,71.3
93493,26,2022-01-20 02:00:00,296,46.7
93494,194,2022-01-07 21:00:00,468,96.6
93495,156,2022-01-18 08:00:00,430,57.0
93496,413,2022-01-13 06:00:00,404,25.5
93497,484,2022-01-13 11:00:00,478,36.6
93498,12,2022-01-18 11:00:00,462,87.8
93499,274,2022-01-09 18:00:00,299,85.8
93500,291,2022-01-03 09:00:00,238,57.2
93501,431,2022-01-19 21:00:00,360,51.2
93502,261,2022-01-23 22:00:00,54,95.7
93503,71,2022-01-10 20:00:00,208,80.3
93504,109,2022-01-27 20:00:00,504,20.2
93505,212,2022-01-01 09:00:00,387,37.4
93506,350,2022-01-16 08:00:00,214,82.2
93507,20,2022-01-22 03:00:00,176,38.2
93508,326,2022-01-18 02:00:00,396,88.6
93509,47,2022-01-20 00:00:00,24,29.8
93510,74,2022-01-04 07:00:00,314,74.3
93511,131,2022-01-06 05:00:00,222,42.7
93512,435,2022-01-05 01:00:00,69,89.7
93513,320,2022-01-21 03:00:00,264,95.2
93514,318,2022-01-22 00:00:00,136,59.6
93515,371,2022-01-25 03:00:00,163,24.3
93516,84,2022-01-16 21:00:00,162,36.2
93517,292,2022-01-27 10:00:00,241,99.4
93518,295,2022-01-14 06:00:00,217,95.3
93519,245,2022-01-18 23:00:00,500,34.4
93520,42,2022-01-23 21:00:00,248,62.6
93521,143,2022-01-28 20:00:00,268,51.5
93522,334,2022-01-17 12:00:00,410,35.3
93523,446,2022-01-16 14:00:00,342,45.9
93524,491,2022-01-23 00:00:00,383,41.6
93525,371,2022-01-09 11:00:00,36,98.6
93526,291,2022-01-14 16:00:00,195,51.9
93527,138,2022-01-18 13:00:00,590,42.5
93528,63,2022-01-20 04:00:00,296,71.1
93529,430,2022-01-07 14:00:00,36,75.0
93530,451,2022-01-09 23:00:00,527,79.6
93531,178,2022-01-23 07:00:00,467,22.0
93532,54,2022-01-23 08:00:00,228,65.9
93533,156,2022-01-03 11:00:00,497,32.3
93534,288,2022-01-06 17:00:00,176,25.4
93535,146,2022-01-23 12:00:00,296,87.9
93536,68,2022-01-17 03:00:00,143,75.6
93537,273,2022-01-27 09:00:00,149,95.1
93538,80,2022-01-04 23:00:00,101,98.3
93539,152,2022-01-20 09:00:00,84,29.8
93540,359,2022-01-29 07:00:00,222,38.5
93541,296,2022-01-18 19:00:00,387,50.3
93542,493,2022-01-12 02:00:00,517,85.8
93543,269,2022-01-16 21:00:00,92,86.0
93544,225,2022-01-07 07:00:00,299,55.5
93545,124,2022-01-17 13:00:00,66,80.0
93546,455,2022-01-20 00:00:00,167,81.3
93547,218,2022-01-18 15:00:00,77,53.1
93548,15,2022-01-02 03:00:00,421,93.0
93549,67,2022-01-17 17:00:00,395,69.2
93550,354,2022-01-27 12:00:00,265,90.7
93551,11,2022-01-14 06:00:00,301,96.0
93552,301,2022-01-05 03:00:00,550,90.9
93553,72,2022-01-02 13:00:00,106,48.0
93554,190,2022-01-20 06:00:00,259,84.1
93555,444,2022-01-27 15:00:00,97,25.0
93556,491,2022-01-22 19:00:00,242,52.4
93557,167,2022-01-03 17:00:00,313,61.6
93558,432,2022-01-11 08:00:00,344,31.8
93559,401,2022-01-28 05:00:00,399,56.8
93560,149,2022-01-15 10:00:00,591,43.3
93561,439,2022-01-29 18:00:00,16,64.5
93562,447,2022-01-12 19:00:00,436,59.3
93563,111,2022-01-17 00:00:00,577,94.6
93564,196,2022-01-10 13:00:00,200,23.8
93565,26,2022-01-02 09:00:00,383,75.4
93566,380,2022-01-05 02:00:00,399,84.6
93567,184,2022-01-22 13:00:00,407,54.9
93568,152,2022-01-01 18:00:00,297,51.3
93569,111,2022-01-28 10:00:00,432,49.9
93570,109,2022-01-21 22:00:00,531,59.4
93571,253,2022-01-07 20:00:00,489,70.4
93572,22,2022-01-16 09:00:00,457,70.7
93573,441,2022-01-27 03:00:00,241,78.8
93574,439,2022-01-15 23:00:00,596,53.5
93575,123,2022-01-06 02:00:00,88,38.7
93576,79,2022-01-08 13:00:00,278,40.7
93577,34,2022-01-20 19:00:00,84,28.0
93578,362,2022-01-09 23:00:00,244,58.3
93579,161,2022-01-02 10:00:00,177,67.8
93580,281,2022-01-05 17:00:00,354,77.8
93581,195,2022-01-07 22:00:00,510,47.9
93582,347,2022-01-25 10:00:00,210,22.9
93583,310,2022-01-11 17:00:00,296,75.2
93584,350,2022-01-09 04:00:00,415,56.6
93585,348,2022-01-13 06:00:00,84,93.4
93586,383,2022-01-20 21:00:00,221,96.6
93587,26,2022-01-09 08:00:00,344,77.9
93588,28,2022-01-07 20:00:00,349,29.7
93589,241,2022-01-12 00:00:00,572,36.5
93590,304,2022-01-26 15:00:00,362,72.2
93591,208,2022-01-20 16:00:00,138,92.3
93592,182,2022-01-11 14:00:00,471,29.6
93593,175,2022-01-09 02:00:00,152,85.6
93594,391,2022-01-13 11:00:00,117,98.6
93595,430,2022-01-05 13:00:00,374,47.4
93596,377,2022-01-27 21:00:00,289,39.6
93597,313,2022-01-21 12:00:00,483,89.0
93598,459,2022-01-21 05:00:00,516,50.3
93599,22,2022-01-30 01:00:00,196,34.5
93600,122,2022-01-16 20:00:00,53,56.5
93601,428,2022-01-20 11:00:00,250,82.0
93602,337,2022-01-21 00:00:00,175,51.4
93603,106,2022-01-28 16:00:00,550,96.5
93604,74,2022-01-07 21:00:00,156,78.6
93605,166,2022-01-22 05:00:00,503,50.6
93606,31,2022-01-06 19:00:00,432,32.1
93607,227,2022-01-01 22:00:00,565,29.1
93608,115,2022-01-01 19:00:00,363,37.4
93609,334,2022-01-13 03:00:00,207,62.1
93610,242,2022-01-02 05:00:00,105,59.7
93611,162,2022-01-03 14:00:00,571,80.4
93612,376,2022-01-09 22:00:00,546,90.7
93613,77,2022-01-21 17:00:00,458,42.3
93614,436,2022-01-25 01:00:00,46,95.9
93615,246,2022-01-18 15:00:00,436,30.7
93616,180,2022-01-14 22:00:00,363,88.7
93617,252,2022-01-08 01:00:00,275,38.1
93618,464,2022-01-18 08:00:00,545,29.9
93619,303,2022-01-21 15:00:00,369,82.2
93620,316,2022-01-29 21:00:00,452,35.1
93621,353,2022-01-05 05:00:00,565,35.4
93622,100,2022-01-10 15:00:00,240,28.6
93623,61,2022-01-26 02:00:00,108,27.3
93624,129,2022-01-11 00:00:00,565,33.9
93625,226,2022-01-13 03:00:00,557,26.9
93626,465,2022-01-20 12:00:00,411,60.3
93627,231,2022-01-02 23:00:00,589,50.8
93628,421,2022-01-04 05:00:00,100,21.1
93629,182,2022-01-16 19:00:00,47,59.0
93630,139,2022-01-16 19:00:00,496,43.4
93631,398,2022-01-29 08:00:00,337,78.3
93632,5,2022-01-26 21:00:00,496,72.9
93633,265,2022-01-14 10:00:00,123,38.7
93634,229,2022-01-08 16:00:00,307,64.3
93635,135,2022-01-17 20:00:00,431,67.8
93636,181,2022-01-05 00:00:00,324,46.5
93637,304,2022-01-05 18:00:00,478,28.5
93638,243,2022-01-06 10:00:00,266,98.3
93639,378,2022-01-27 07:00:00,447,97.1
93640,86,2022-01-14 15:00:00,106,36.6
93641,427,2022-01-04 00:00:00,581,57.0
93642,335,2022-01-14 12:00:00,249,67.9
93643,235,2022-01-29 17:00:00,104,60.0
93644,278,2022-01-06 21:00:00,309,55.5
93645,242,2022-01-10 08:00:00,255,80.5
93646,201,2022-01-26 09:00:00,503,34.5
93647,87,2022-01-02 21:00:00,53,66.9
93648,302,2022-01-20 12:00:00,476,98.5
93649,143,2022-01-29 06:00:00,484,99.5
93650,183,2022-01-05 03:00:00,147,25.0
93651,54,2022-01-18 02:00:00,14,91.8
93652,416,2022-01-26 05:00:00,520,41.8
93653,292,2022-01-07 06:00:00,50,49.8
93654,451,2022-01-15 14:00:00,430,75.5
93655,306,2022-01-22 10:00:00,226,28.3
93656,120,2022-01-03 00:00:00,63,79.6
93657,478,2022-01-10 22:00:00,588,47.3
93658,32,2022-01-30 00:00:00,11,67.8
93659,74,2022-01-09 07:00:00,418,73.2
93660,338,2022-01-26 07:00:00,22,77.5
93661,471,2022-01-22 03:00:00,451,36.2
93662,152,2022-01-22 20:00:00,239,79.0
93663,2,2022-01-14 17:00:00,32,89.0
93664,139,2022-01-14 19:00:00,236,80.8
93665,46,2022-01-19 11:00:00,139,34.9
93666,187,2022-01-06 01:00:00,294,65.1
93667,417,2022-01-26 15:00:00,492,64.6
93668,340,2022-01-23 06:00:00,48,33.2
93669,70,2022-01-26 05:00:00,301,60.3
93670,236,2022-01-25 16:00:00,430,88.5
93671,84,2022-01-16 11:00:00,231,69.7
93672,65,2022-01-10 08:00:00,452,71.9
93673,326,2022-01-23 19:00:00,545,23.8
93674,406,2022-01-12 00:00:00,438,67.6
93675,47,2022-01-14 10:00:00,210,35.9
93676,172,2022-01-10 13:00:00,460,70.0
93677,33,2022-01-14 14:00:00,83,54.5
93678,97,2022-01-03 23:00:00,493,27.6
93679,41,2022-01-15 22:00:00,116,84.9
93680,131,2022-01-10 22:00:00,82,31.9
93681,313,2022-01-22 16:00:00,80,27.2
93682,116,2022-01-11 12:00:00,89,89.8
93683,86,2022-01-08 03:00:00,496,97.6
93684,271,2022-01-28 04:00:00,214,79.7
93685,287,2022-01-16 11:00:00,104,67.2
